state,name,localid,year,et,eu,es,e4,e3,e2,e1
MA,collegiate charter school of lowell (district),35030000,2017,NA,NA,NA,NA,NA,NA,NA
MA,collegiate charter school of lowell (district),35030000,2018,NA,NA,NA,NA,NA,NA,NA
MA,city on a hill charter public school ii (district),35040000,2014,10,0,0,0,8,2,0
MA,city on a hill charter public school dudley square (district),35040000,2015,16,0,16,NA,NA,NA,NA
MA,city on a hill charter public school dudley square (district),35040000,2016,22,0,0,1,17,4,0
MA,city on a hill charter public school dudley square (district),35040000,2017,27,0,27,NA,NA,NA,NA
MA,city on a hill charter public school dudley square (district),35040000,2018,31,0,31,NA,NA,NA,NA
MA,up academy charter school of dorchester (district),35050000,2014,45,2,43,NA,NA,NA,NA
MA,up academy charter school of dorchester (district),35050000,2015,41,0,41,NA,NA,NA,NA
MA,up academy charter school of dorchester (district),35050000,2016,50,0,50,NA,NA,NA,NA
MA,up academy charter school of dorchester (district),35050000,2017,38,0,38,NA,NA,NA,NA
MA,up academy charter school of dorchester (district),35050000,2018,40,0,40,NA,NA,NA,NA
MA,pioneer charter school of science ii (pcss-ii) (district),35060000,2014,NA,NA,NA,NA,NA,NA,NA
MA,pioneer charter school of science ii (pcss-ii) (district),35060000,2015,NA,NA,NA,NA,NA,NA,NA
MA,pioneer charter school of science ii (pcss-ii) (district),35060000,2016,NA,NA,NA,NA,NA,NA,NA
MA,pioneer charter school of science ii (pcss-ii) (district),35060000,2017,NA,NA,NA,NA,NA,NA,NA
MA,pioneer charter school of science ii (pcss-ii) (district),35060000,2018,NA,NA,NA,NA,NA,NA,NA
MA,city on a hill charter public school new bedford (district),35070000,2015,11,0,11,NA,NA,NA,NA
MA,city on a hill charter public school new bedford (district),35070000,2016,13,0,0,0,6,7,0
MA,city on a hill charter public school new bedford (district),35070000,2017,16,0,16,NA,NA,NA,NA
MA,city on a hill charter public school new bedford (district),35070000,2018,18,0,18,NA,NA,NA,NA
MA,phoenix academy public charter high school springfield (district),35080000,2015,9,0,9,NA,NA,NA,NA
MA,phoenix academy public charter high school springfield (district),35080000,2016,11,1,10,NA,NA,NA,NA
MA,phoenix academy public charter high school springfield (district),35080000,2017,14,3,11,NA,NA,NA,NA
MA,phoenix academy public charter high school springfield (district),35080000,2018,12,0,12,NA,NA,NA,NA
MA,argosy collegiate charter school (district),35090000,2015,NA,NA,NA,NA,NA,NA,NA
MA,argosy collegiate charter school (district),35090000,2016,NA,NA,NA,NA,NA,NA,NA
MA,argosy collegiate charter school (district),35090000,2017,NA,NA,NA,NA,NA,NA,NA
MA,argosy collegiate charter school (district),35090000,2018,NA,NA,NA,NA,NA,NA,NA
MA,springfield preparatory charter school (district),35100000,2016,NA,NA,NA,NA,NA,NA,NA
MA,springfield preparatory charter school (district),35100000,2017,NA,NA,NA,NA,NA,NA,NA
MA,springfield preparatory charter school (district),35100000,2018,NA,NA,NA,NA,NA,NA,NA
MA,bentley academy charter school (district),35110000,2016,30,5,25,NA,NA,NA,NA
MA,bentley academy charter school (district),35110000,2017,31,0,31,NA,NA,NA,NA
MA,bentley academy charter school (district),35110000,2018,30,0,30,NA,NA,NA,NA
MA,new heights charter school of brockton (district),35130000,2017,NA,NA,NA,NA,NA,NA,NA
MA,new heights charter school of brockton (district),35130000,2018,NA,NA,NA,NA,NA,NA,NA
MA,libertas academy charter school (district),35140000,2018,NA,NA,NA,NA,NA,NA,NA
MA,old sturbridge academy charter public school (district),35150000,2018,NA,NA,NA,NA,NA,NA,NA
MA,massachusetts virtual academy at greenfield commonwealth virtual school,39010000,2014,15,NA,NA,NA,NA,NA,NA
MA,massachusetts virtual academy at greenfield commonwealth virtual district,39010000,2015,17,5,12,NA,NA,NA,NA
MA,massachusetts virtual academy at greenfield commonwealth virtual district,39010000,2016,22,4,18,NA,NA,NA,NA
MA,massachusetts virtual academy at greenfield commonwealth virtual district,39010000,2017,NA,NA,NA,NA,NA,NA,NA
MA,massachusetts virtual academy at greenfield commonwealth virtual district,39010000,2018,36,1,35,NA,NA,NA,NA
MA,tec connections academy commonwealth virtual school district,39020000,2015,21,1,20,NA,NA,NA,NA
MA,tec connections academy commonwealth virtual school district,39020000,2016,34,5,29,NA,NA,NA,NA
MA,tec connections academy commonwealth virtual school district,39020000,2017,46,0,46,NA,NA,NA,NA
MA,tec connections academy commonwealth virtual school district,39020000,2018,70,0,70,NA,NA,NA,NA
